# file...... output/IEEE_123_feeder_0_climate.csv
# date...... Thu Dec 13 16:22:36 2018
# user...... mukh614
# host...... (null)
# target.... climate 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,temperature,humidity
2013-08-28 07:04:00 PST,+83.2572,+0.405733
2013-08-28 07:05:00 PST,+83.3351,+0.404688
2013-08-28 07:06:00 PST,+83.4127,+0.40365
2013-08-28 07:07:00 PST,+83.4899,+0.402621
2013-08-28 07:08:00 PST,+83.5668,+0.4016
2013-08-28 07:09:00 PST,+83.6433,+0.400588
2013-08-28 07:10:00 PST,+83.7195,+0.399583
2013-08-28 07:11:00 PST,+83.7953,+0.398587
2013-08-28 07:12:00 PST,+83.8708,+0.3976
2013-08-28 07:13:00 PST,+83.9459,+0.396621
2013-08-28 07:14:00 PST,+84.0207,+0.39565
2013-08-28 07:15:00 PST,+84.0951,+0.394687
2013-08-28 07:16:00 PST,+84.1692,+0.393733
2013-08-28 07:17:00 PST,+84.2429,+0.392787
2013-08-28 07:18:00 PST,+84.3163,+0.39185
2013-08-28 07:19:00 PST,+84.3893,+0.390921
2013-08-28 07:20:00 PST,+84.462,+0.39
2013-08-28 07:21:00 PST,+84.5343,+0.389087
2013-08-28 07:22:00 PST,+84.6063,+0.388183
2013-08-28 07:23:00 PST,+84.6779,+0.387288
2013-08-28 07:24:00 PST,+84.7492,+0.3864
2013-08-28 07:25:00 PST,+84.8201,+0.385521
2013-08-28 07:26:00 PST,+84.8907,+0.38465
2013-08-28 07:27:00 PST,+84.9609,+0.383788
2013-08-28 07:28:00 PST,+85.0308,+0.382933
2013-08-28 07:29:00 PST,+85.1003,+0.382087
2013-08-28 07:30:00 PST,+85.1695,+0.38125
2013-08-28 07:31:00 PST,+85.2383,+0.380421
2013-08-28 07:32:00 PST,+85.3068,+0.3796
2013-08-28 07:33:00 PST,+85.3749,+0.378787
2013-08-28 07:34:00 PST,+85.4427,+0.377983
2013-08-28 07:35:00 PST,+85.5101,+0.377188
2013-08-28 07:36:00 PST,+85.5772,+0.3764
2013-08-28 07:37:00 PST,+85.6439,+0.375621
2013-08-28 07:38:00 PST,+85.7103,+0.37485
2013-08-28 07:39:00 PST,+85.7763,+0.374088
2013-08-28 07:40:00 PST,+85.842,+0.373333
2013-08-28 07:41:00 PST,+85.9073,+0.372587
2013-08-28 07:42:00 PST,+85.9723,+0.37185
2013-08-28 07:43:00 PST,+86.0369,+0.371121
2013-08-28 07:44:00 PST,+86.1012,+0.3704
2013-08-28 07:45:00 PST,+86.1651,+0.369688
2013-08-28 07:46:00 PST,+86.2287,+0.368983
2013-08-28 07:47:00 PST,+86.2919,+0.368287
